,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2841,,,,,,,,,,,,,0.74412,,,,,,,,,,,,,b4dea568-6685-4e52-8abc-dedc5f25fb08,774,,"[50.0, 61.0]",18244,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,47,Real Madrid,220,['42fdfe4c-8196-4a2e-8fb1-f3ef6ccbdfad'],1,,,,,,,,,,,,,,,,Juventus,224,00:16:01.190,Pressure,
2842,,,,,,,,,,,,,0.292048,,,,,,,,,,,,,7698716a-870d-4309-8abb-9f5f7bb4cfbd,786,,"[30.0, 76.0]",18244,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,47,Real Madrid,220,['9235512b-679f-44a8-8326-cfacd5294726'],11,,,,,,,,,,,,,,,,Juventus,224,00:16:11.762,Pressure,
2843,,,,,,,,,,,,,0.558665,,,,,,,,,,,,,528c1a71-592c-409a-949b-6cb13a4a8e50,811,,"[24.0, 75.0]",18244,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,47,Real Madrid,220,['30c8d1c4-7bee-445a-894c-1564ad0bdf7c'],34,,,,,,,,,,,,,,,,Juventus,224,00:16:34.393,Pressure,
2844,,,,,,,,,,,,,0.407334,,,,,,,,,,,,,9bc29095-1085-408d-a917-eb8793c573b1,813,,"[21.0, 70.0]",18244,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,47,Real Madrid,220,"['6baa38b3-01b5-4ab6-96a7-8f5603a9bb67', '7108b0d9-317d-4812-b170-e53e759f8c98', '7f0e3554-a3f6-4af8-a3ae-624385e0eee1']",36,,,,,,,,,,,,,,,,Juventus,224,00:16:36.202,Pressure,
2845,,,,,,,,,,,,,0.806207,,,,,,,,,,,,,3684cc59-21b1-4283-8048-ec416b2dd26d,817,,"[11.0, 75.0]",18244,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,47,Real Madrid,220,"['249b1cba-5b96-4620-84f2-35c3fb8aba4d', '717c5878-44d6-47fb-983b-9fa568851387', 'efa03df0-01e3-4c48-9b65-5274d4fd6e9a']",37,,,,,,,,,,,,,,,,Juventus,224,00:16:37.674,Pressure,
2846,,,,,,,,True,,,,,0.186313,,,,,,,,,,,,,cda07da5-08c2-4bfc-adab-691c4f6cf916,839,,"[74.0, 20.0]",18244,17,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,49,Juventus,224,"['0a58b96d-0125-4144-8c0b-dd82d5e132a6', 'ab01ef9b-a8af-4cc3-918e-0f149b806276']",9,,,,,,,,,,,,,,,,Real Madrid,220,00:17:09.131,Pressure,
2847,,,,,,,,,,,,,0.352985,,,,,,,,,,,,,b8c84d8e-b93b-41a1-a01e-f07511695c1a,887,,"[17.0, 5.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,53,Juventus,224,"['60e03fef-643e-4af9-b861-c77b762e0711', '9b24c56c-04e4-48a8-b6a8-ef5a5bd86148']",29,,,,,,,,,,,,,,,,Real Madrid,220,00:18:29.490,Pressure,
2848,,,,,,,,,,,,,0.35766,,,,,,,,,,,,,12894b58-e0e8-400d-97cb-8b5d5b3c05ad,891,,"[18.0, 2.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,53,Juventus,224,"['40120009-b499-4f0a-9f3f-2d1a9b477dd8', '50550215-3828-4da4-b47a-cde656c12cfd']",30,,,,,,,,,,,,,,,,Real Madrid,220,00:18:30.682,Pressure,
2849,,,,,,,,,,,,,0.405351,,,,,,,,,,,,,6b4c32f6-cbab-414a-9ddf-0cb88477ec9f,895,,"[27.0, 10.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,53,Juventus,224,['171c64a3-0b24-4e57-8eda-7956ce3b8105'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:18:32.594,Pressure,
2850,,,,,,,,,,,,,0.752388,,,,,,,,,,,,,e5118a92-0d4f-4b7c-ab5c-44b2ef7428fc,901,,"[107.0, 24.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Left Wing,54,Real Madrid,220,,8,,,,,,,,,,,,,,,,Juventus,224,00:19:08.421,Pressure,
2851,,,,,,,,True,,,,,0.47542,,,,,,,,,,,,,e168880d-ac40-4d92-9177-79d907d511d6,907,,"[28.0, 11.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,54,Real Madrid,220,['e9cf82fd-96f4-4107-a240-935dbcc76cca'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:19:14.767,Pressure,
2852,,,,,,,,,,,,,1.298158,,,,,,,,,,,,,ea8d95cc-af07-4124-adcb-5e4a2653a040,926,,"[66.0, 73.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,54,Real Madrid,220,['64ea1fe2-e171-4052-a42f-1235c0f9afb2'],29,,,,,,,,,,,,,,,,Juventus,224,00:19:29.271,Pressure,
2853,,,,,,,,,,,,,0.437058,,,,,,,,,,,,,791fac4c-0844-4555-85de-2b8d345515cd,927,,"[49.0, 67.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sami Khedira,5566.0,Left Defensive Midfield,54,Real Madrid,220,['4699d446-c33b-4186-b433-44ba1c8a1f92'],31,,,,,,,,,,,,,,,,Juventus,224,00:19:31.732,Pressure,
2854,,,,,,,,,,,,,0.38477,,,,,,,,,,,,,c27a27e0-c496-44d6-b113-8175d1354062,957,,"[55.0, 15.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Benzema,19677.0,Right Center Forward,56,Juventus,224,"['267cb27a-d2f0-4821-80ae-f9cac1e324ab', 'bccb08c5-07c4-445c-a7da-b761461a0ece']",7,,,,,,,,,,,,,,,,Real Madrid,220,00:21:07.523,Pressure,
2855,,,,,,,,,,,,,0.461501,,,,,,,,,,,,,139fdc2c-e05a-4860-9f3d-6fe06a8a5cec,967,,"[35.0, 27.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,56,Juventus,224,['75726984-0fe7-467c-8450-309f29e7b5b4'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:21:10.617,Pressure,
2856,,,,,,,,True,,,,,0.647109,,,,,,,,,,,,,a40c9dd5-4a4f-4097-9d2a-6cc530646760,975,,"[85.0, 70.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,56,Juventus,224,"['4d44836a-4024-4224-8c58-d5201f090f05', '9201ee3b-2495-43ad-86d4-61743881886d']",15,,,,,,,,,,,,,,,,Juventus,224,00:21:15.255,Pressure,
2857,,,,,,,,,,,,,0.557386,,,,,,,,,,,,,ffac19d9-3b6a-4211-b995-95ede51580b4,987,,"[35.0, 28.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,56,Juventus,224,,25,,,,,,,,,,,,,,,,Real Madrid,220,00:21:25.135,Pressure,
2858,,,,,,,,,,,,,0.115441,,,,,,,,,,,,,ae2b6798-3922-43a2-89a0-d17e5432e588,1022,,"[9.0, 7.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,56,Juventus,224,['4eb58e53-de59-460d-999c-353a8c4e3322'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:22:07.229,Pressure,
2859,,,,,,,,,,,,,0.182055,,,,,,,,,,,,,65b82b60-970d-4e0b-8836-6d572aad245a,1039,,"[13.0, 26.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,57,Juventus,224,['6f415e65-a758-410f-9a50-645b286b38ed'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:22:24.156,Pressure,
2860,,,,,,,,True,,,,,0.555526,,,,,,,,,,,,,ed494fc4-fed8-442d-bef1-78248ea0175b,1061,,"[79.0, 38.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,60,Juventus,224,['b7cc420b-3cc2-4683-88fa-e7f629de654b'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:23:01.723,Pressure,
2861,,,,,,,,,,,,,0.691607,,,,,,,,,,,,,12f21e54-328f-42d1-b9eb-ff440975efb1,1113,,"[16.0, 72.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,60,Juventus,224,['5f2fd46d-b74e-42db-9ed1-c2eaa99d0eeb'],54,,,,,,,,,,,,,,,,Real Madrid,220,00:23:54.817,Pressure,
2862,,,,,,,,,,,,,1.144381,,,,,,,,,,,,,7ce6f1f9-78ad-4d2e-a763-8504ceb21bb5,1120,,"[26.0, 51.0]",18244,24,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,60,Juventus,224,['c27be95f-53fc-4b95-a0bb-6c859e59d764'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:24:03.760,Pressure,
2863,,,,,,,,,,,,,1.362861,,,,,,,,,,,,,34756ddd-005d-4d59-9dbc-dff500915c53,1159,,"[97.0, 12.0]",18244,24,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Wing,61,Real Madrid,220,['0001e717-0225-49fd-af92-994da1cf5fe0'],57,,,,,,,,,,,,,,,,Juventus,224,00:24:57.731,Pressure,
2864,,,,,,,,,,,,,1.069971,,,,,,,,,,,,,a3d73366-4e47-44e6-bc43-c31455cfa74c,1163,,"[84.0, 21.0]",18244,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Left Defensive Midfield,61,Real Madrid,220,['fc417343-c422-4de1-9ffa-4fbaba68adaf'],1,,,,,,,,,,,,,,,,Juventus,224,00:25:01.058,Pressure,
2865,,,,,,,,True,,,,,0.20463,,,,,,,,,,,,,4ea10662-b622-4d9c-9217-c503e8ab341a,1206,,"[82.0, 58.0]",18244,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,63,Real Madrid,220,"['5ee69f66-f5d8-49b1-b342-6cafff50bd56', '71a6c5ae-1c06-4bfc-b536-8819eb3b2295', 'b000084a-322c-4116-a1b0-294adad2ff59']",43,,,,,,,,,,,,,,,,Juventus,224,00:25:43.531,Pressure,
2866,,,,,,,,,,,,,0.206855,,,,,,,,,,,,,50fbfbe1-653a-4e86-ba01-4db4bcadd934,1241,,"[13.0, 41.0]",18244,26,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,64,Juventus,224,"['b7dcfc7c-65f3-4589-a129-d566ee9d769c', 'f5deb78f-8d30-4f5c-8f32-97ddeed19045']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:26:19.211,Pressure,
2867,,,,,,,,,,,,,0.708239,,,,,,,,,,,,,cd1e2458-19f1-4730-aa96-68bbfce991a7,1259,,"[80.0, 37.0]",18244,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Right Center Forward,66,Juventus,224,['d5656559-0846-4288-88a1-1a868b8b0db0'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:27:53.713,Pressure,
2868,,,,,,,,,,,,,0.758075,,,,,,,,,,,,,580353c6-f001-4ecb-aab1-cdbf3fddddf1,1272,,"[72.0, 74.0]",18244,28,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,67,Real Madrid,220,"['478bb67d-32d9-40e6-8350-5f5eca329afc', 'cf32f2e2-9b03-4d6c-9187-9157ceee0e0a']",14,,,,,,,,,,,,,,,,Juventus,224,00:28:14.350,Pressure,
2869,,,,,,,,,,,,,0.598107,,,,,,,,,,,,,f1c75d89-8861-47be-82f7-f32ff240c109,1294,,"[49.0, 75.0]",18244,28,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,67,Real Madrid,220,"['3c621bcc-10eb-4c18-ba94-236cafc8db3f', '46cf82e5-6bca-4ecb-bb4d-2c786c3e02c8']",36,,,,,,,,,,,,,,,,Juventus,224,00:28:36.277,Pressure,
2870,,,,,,,,,,,,,0.6239,,,,,,,,,,,,,346dc1a7-4b2e-49f6-8550-5b8389dc8a02,1301,,"[25.0, 7.0]",18244,28,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,67,Real Madrid,220,['4b4fbe28-385e-4a04-889e-f421844d53aa'],43,,,,,,,,,,,,,,,,Juventus,224,00:28:43.717,Pressure,
2871,,,,,,,,True,,,,,0.224252,,,,,,,,,,,,,e55f6d2d-7896-4135-b713-1345995e6a1d,1317,,"[94.0, 29.0]",18244,29,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,69,Juventus,224,['3a5f0fd5-747a-4eed-acab-0ff66fb5be0b'],0,,,,,,,,,,,,,,,,Real Madrid,220,00:29:00.520,Pressure,
2872,,,,,,,,,,,,,0.229469,,,,,,,,,,,,,b6e7fcee-8ee0-471f-9b7a-0f1a77760707,1337,,"[53.0, 21.0]",18244,29,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,71,Juventus,224,,59,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.715,Pressure,
2873,,,,,,,,,,,,,0.240621,,,,,,,,,,,,,d9c6c472-c617-4ae7-a381-c647e0124bb5,1359,,"[28.0, 74.0]",18244,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,72,Real Madrid,220,['ad5cd07e-4f35-4aeb-9eb1-4ecfb3e6917c'],16,,,,,,,,,,,,,,,,Juventus,224,00:30:16.499,Pressure,
2874,,,,,,,,,,,,,0.641337,,,,,,,,,,,,,1a2eb2aa-8777-4a38-9384-2c486e58f2b1,1369,,"[19.0, 73.0]",18244,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,72,Real Madrid,220,"['04bd6538-7041-4271-97c9-de0fa166b28f', 'dcdd0c8b-e705-4047-af31-bbc336291a40']",22,,,,,,,,,,,,,,,,Juventus,224,00:30:22.666,Pressure,
2875,,,,,,,,,,,,,0.361731,,,,,,,,,,,,,76ab0261-7580-4d36-b723-64afa307818a,1395,,"[55.0, 73.0]",18244,31,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,74,Juventus,224,"['9cd61fcf-0505-41a8-91b2-bc0a46e6ae25', 'b35b7a3f-6e2f-4f2f-89c7-0a4e413a6873']",31,,,,,,,,,,,,,,,,Real Madrid,220,00:31:31.299,Pressure,
2876,,,,,,,,,,,,,0.290176,,,,,,,,,,,,,bee2546b-99dd-4fcf-a82e-fb3c384cc625,1397,,"[35.0, 63.0]",18244,31,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,74,Juventus,224,,33,,,,,,,,,,,,,,,,Real Madrid,220,00:31:33.159,Pressure,
2877,,,,,,,,True,,,,,1.29372,,,,,,,,,,,,,0048005a-b6bd-4041-9238-e8f0639bb8c7,1425,,"[93.0, 26.0]",18244,32,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,76,Real Madrid,220,['f603f996-786d-42e1-b61e-87c6e277155f'],26,,,,,,,,,,,,,,,,Real Madrid,220,00:32:26.064,Pressure,
2878,,,,,,,,,,,,,0.294682,,,,,,,,,,,,,c2aa8163-14ab-4df7-bd61-a18ff6e2f400,1439,,"[30.0, 45.0]",18244,32,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sami Khedira,5566.0,Left Defensive Midfield,76,Real Madrid,220,['f841247f-c6fe-4fb6-809f-04b2de30a39b'],34,,,,,,,,,,,,,,,,Juventus,224,00:32:34.566,Pressure,
2879,,,,,,,,,,,,,2.678953,,,,,,,,,,,,,ae79a45e-55bc-4064-9c09-dd903b252f63,1453,,"[74.0, 71.0]",18244,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,77,Juventus,224,['bc8e55ea-d314-4103-8a69-30c611a6f650'],46,,,,,,,,,,,,,,,,Real Madrid,220,00:32:46.889,Pressure,
2880,,,,,,,,,,,,,0.416873,,,,,,,,,,,,,8b88127e-8d0e-4d7a-aa73-737120b08d68,1458,,"[77.0, 51.0]",18244,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Right Center Forward,77,Juventus,224,,52,,,,,,,,,,,,,,,,Real Madrid,220,00:32:52.352,Pressure,
2881,,,,,,,,,,,,,1.754546,,,,,,,,,,,,,1923cfdc-5fcb-41db-a63f-25c1faaff352,1489,,"[9.0, 77.0]",18244,34,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,78,Juventus,224,,15,,,,,,,,,,,,,,,,Real Madrid,220,00:34:15.248,Pressure,
2882,,,,,,,,,,,,,0.357187,,,,,,,,,,,,,7189f37a-7b4f-4508-9a76-34452b8949a5,1541,,"[25.0, 75.0]",18244,36,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,84,Juventus,224,['2b014331-8c68-4601-bd15-8526b65b4474'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:36:17.429,Pressure,
2883,,,,,,,,,,,,,0.18681,,,,,,,,,,,,,86dd365e-cd88-420a-9955-3a6699c3de7b,1577,,"[33.0, 38.0]",18244,39,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,90,Juventus,224,['9079a52e-1eb5-431a-9467-7bd3b1d1da01'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:39:42.324,Pressure,
2884,,,,,,,,True,,,,,0.512575,,,,,,,,,,,,,37ca1551-40c1-46f0-8ddd-ee2cf4a90356,1598,,"[88.0, 62.0]",18244,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,92,Real Madrid,220,"['5c173cfe-e205-49cd-9c3c-6eda862e03f6', 'b030be81-59b7-44a5-b914-e53782edab29']",10,,,,,,,,,,,,,,,,Juventus,224,00:40:10.047,Pressure,
2885,,,,,,,,,,,,,0.735326,,,,,,,,,,,,,665aaf3c-f7ba-46a8-8b8f-cfdc21f85dbf,1617,,"[82.0, 6.0]",18244,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,93,Juventus,224,['08477d31-fd1a-495c-a680-fe6ed15ec1bf'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:40:39.003,Pressure,
2886,,,,,,,,,,,,,0.164985,,,,,,,,,,,,,8fe6f97c-bc1b-44a0-b124-9053759b7f66,1624,,"[69.0, 28.0]",18244,40,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Sandro Lobo Silva,6945.0,Left Back,94,Real Madrid,220,,59,,,,,,,,,,,,,,,,Juventus,224,00:40:59.704,Pressure,
2887,,,,,,,,,,,,,0.477133,,,,,,,,,,,,,0471dcf3-f9fe-4e68-99b7-6de28abef9b9,1630,,"[64.0, 18.0]",18244,41,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Left Wing,94,Real Madrid,220,['f817c9fc-d494-49cd-b73e-00142bcbf944'],2,,,,,,,,,,,,,,,,Juventus,224,00:41:02.440,Pressure,
2888,,,,,,,,True,,,,,0.249946,,,,,,,,,,,,,7eb69d4a-4f61-4557-b9a9-9cd2b23db96c,1636,,"[48.0, 53.0]",18244,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,95,Juventus,224,['cc08909b-9983-4d25-acef-fec9b93d3a9f'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:41:07.535,Pressure,
2889,,,,,,,,,,,,,0.323155,,,,,,,,,,,,,2bde638a-eba9-462a-b20c-0a8a0190f460,1641,,"[11.0, 74.0]",18244,41,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,96,Juventus,224,['ca11e59e-b240-4b7d-845e-b6677fe61d7a'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:41:44.847,Pressure,
2890,,,,,,,,,,,,,0.220599,,,,,,,,,,,,,8f851663-bc8c-414a-8b0a-49d25041abf0,1646,,"[21.0, 25.0]",18244,41,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,96,Juventus,224,['bee3c46f-4ba1-4ace-91bc-6558bf03c963'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:41:49.098,Pressure,
2891,,,,,,,,True,,,,,0.598407,,,,,,,,,,,,,fa6a20ee-ed9d-4ad7-8880-5cf48c5f3372,1651,,"[109.0, 68.0]",18244,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,97,Real Madrid,220,['95bba5a8-7884-44cd-a6b1-d3d0ccacf250'],52,,,,,,,,,,,,,,,,Juventus,224,00:41:52.125,Pressure,
2892,,,,,,,,,,,,,0.525362,,,,,,,,,,,,,cec71a6e-98ca-40ed-917a-2b25bad2d511,1662,,"[102.0, 53.0]",18244,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,98,Real Madrid,220,['b8e545fa-1bce-44f2-b2c9-404a81c1b11a'],17,,,,,,,,,,,,,,,,Juventus,224,00:42:17.147,Pressure,
2893,,,,,,,,,,,,,0.516584,,,,,,,,,,,,,666a055b-9595-4d3a-b8f9-db46938f42c1,1669,,"[99.0, 73.0]",18244,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,98,Real Madrid,220,"['289b1168-ff99-4e0f-a48b-6b6cf4d15d93', '60a40905-4642-4a15-a56e-4097860b59cb']",21,,,,,,,,,,,,,,,,Juventus,224,00:42:21.943,Pressure,
2894,,,,,,,,,,,,,0.415894,,,,,,,,,,,,,b9c94a06-cd4a-4321-ad01-b2cd28ffdebe,1691,,"[50.0, 66.0]",18244,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Barzagli,6943.0,Right Back,98,Real Madrid,220,"['13aab3dc-2d37-4a4c-a494-be2f2f4b5b3a', 'f379d0f7-282d-4f87-97a1-06c045665a81']",38,,,,,,,,,,,,,,,,Juventus,224,00:42:38.259,Pressure,
2895,,,,,,,,,,,,,0.512872,,,,,,,,,,,,,7c5164bd-a4e5-43d5-b36e-2e73aa0d488d,1693,,"[64.0, 68.0]",18244,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing,98,Real Madrid,220,"['374f7445-130d-4315-a2d4-c9090dcebcc4', '5fc4950f-ca4b-4816-8a58-c12502411577', 'a92c51d0-ed40-4cf5-8d2a-f7b8efeedb3a']",39,,,,,,,,,,,,,,,,Juventus,224,00:42:39.593,Pressure,
2896,,,,,,,,,,,,,0.403008,,,,,,,,,,,,,432d7666-4fb9-4d0f-b3c8-209d433da521,1697,,"[61.0, 46.0]",18244,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,98,Real Madrid,220,"['b4597bfb-8bce-415e-9f78-38f100ed71b4', 'b56fd357-7171-47b2-ba33-1a47b2729ec9']",41,,,,,,,,,,,,,,,,Juventus,224,00:42:41.312,Pressure,
2897,,,,,,,,True,,,,,0.439794,,,,,,,,,,,,,c8f1b1eb-c729-4e2e-914c-1f61bda31bc6,1739,,"[66.0, 55.0]",18244,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,100,Real Madrid,220,['1ba899a7-6442-4895-ad09-c6028d60917f'],41,,,,,,,,,,,,,,,,Juventus,224,00:43:41.920,Pressure,
2898,,,,,,,,,,,,,1.186367,,,,,,,,,,,,,c446c272-c67a-45bd-a62a-05e65c96c87f,1757,,"[50.0, 76.0]",18244,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing,101,Real Madrid,220,['ee95c7f4-8643-4891-a02a-c95e4a54947e'],55,,,,,,,,,,,,,,,,Juventus,224,00:43:55.482,Pressure,
2899,,,,,,,,,,,,,0.370635,,,,,,,,,,,,,81d0dd7f-0778-4d77-bb6e-c9b236395263,1761,,"[68.0, 27.0]",18244,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Left Wing,101,Real Madrid,220,"['291d0a16-35e1-43e8-b03f-01e95b835606', 'a4fd8bda-eabd-4c28-a0ab-bbe8a891a662']",59,,,,,,,,,,,,,,,,Juventus,224,00:43:59.919,Pressure,
2900,,,,,,,,,,,,,1.116561,,,,,,,,,,,,,730eb20d-826c-4820-b574-63be892e615a,1778,,"[43.0, 67.0]",18244,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing,101,Real Madrid,220,"['043dce89-81b1-40f4-829b-e2e11201cbe2', '3f4d2db0-6074-48ba-9663-7114b63a44d7']",14,,,,,,,,,,,,,,,,Juventus,224,00:44:14.146,Pressure,
2901,,,,,,,,,,,,,0.851736,,,,,,,,,,,,,849d3b63-6ff7-499f-9be1-5377233e209c,1799,,"[27.0, 24.0]",18244,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sami Khedira,5566.0,Left Defensive Midfield,101,Real Madrid,220,['37165c62-8d02-474e-9abb-2102862f1fc4'],42,,,,,,,,,,,,,,,,Juventus,224,00:44:42.553,Pressure,
